,unit_sales
2013-01-01,0.0
2013-01-02,21.0
2013-01-03,14.0
2013-01-04,22.0
2013-01-05,40.0
2013-01-06,0.0
2013-01-07,11.0
2013-01-08,10.0
2013-01-09,10.0
2013-01-10,20.0
2013-01-11,41.0
2013-01-12,44.0
2013-01-13,0.0
2013-01-14,10.0
2013-01-15,13.0
2013-01-16,11.0
2013-01-17,0.0
2013-01-18,24.0
2013-01-19,71.0
2013-01-20,0.0
2013-01-21,12.0
2013-01-22,15.0
2013-01-23,26.0
2013-01-24,17.0
2013-01-25,29.0
2013-01-26,38.0
2013-01-27,0.0
2013-01-28,11.0
2013-01-29,15.0
2013-01-30,10.0
2013-01-31,20.0
2013-02-01,36.0
2013-02-02,44.0
2013-02-03,0.0
2013-02-04,7.0
2013-02-05,8.0
2013-02-06,18.0
2013-02-07,21.0
2013-02-08,28.0
2013-02-09,33.0
2013-02-10,26.0
2013-02-11,39.0
2013-02-12,14.0
2013-02-13,16.0
2013-02-14,32.0
2013-02-15,19.0
2013-02-16,0.0
2013-02-17,0.0
2013-02-18,4.0
2013-02-19,12.0
2013-02-20,16.0
2013-02-21,10.0
2013-02-22,30.0
2013-02-23,50.0
2013-02-24,0.0
2013-02-25,7.0
2013-02-26,11.0
2013-02-27,5.0
2013-02-28,14.0
2013-03-01,31.0
2013-03-02,89.0
2013-03-03,0.0
2013-03-04,16.0
2013-03-05,13.0
2013-03-06,21.0
2013-03-07,21.0
2013-03-08,37.0
2013-03-09,74.0
2013-03-10,0.0
2013-03-11,10.0
2013-03-12,9.0
2013-03-13,13.0
2013-03-14,27.0
2013-03-15,28.0
2013-03-16,51.0
2013-03-17,0.0
2013-03-18,6.0
2013-03-19,6.0
2013-03-20,10.0
2013-03-21,20.0
2013-03-22,25.0
2013-03-23,55.0
2013-03-24,0.0
2013-03-25,9.0
2013-03-26,14.0
2013-03-27,8.0
2013-03-28,51.0
2013-03-29,39.0
2013-03-30,58.0
2013-03-31,0.0
2013-04-01,8.0
2013-04-02,6.0
2013-04-03,12.0
2013-04-04,22.0
2013-04-05,31.0
2013-04-06,64.0
2013-04-07,0.0
2013-04-08,13.0
2013-04-09,8.0
2013-04-10,12.0
2013-04-11,28.0
2013-04-12,29.0
2013-04-13,91.0
2013-04-14,0.0
2013-04-15,14.0
2013-04-16,12.0
2013-04-17,12.0
2013-04-18,25.0
2013-04-19,34.0
2013-04-20,80.0
2013-04-21,0.0
2013-04-22,10.0
2013-04-23,10.0
2013-04-24,11.0
2013-04-25,9.0
2013-04-26,51.0
2013-04-27,65.0
2013-04-28,0.0
2013-04-29,20.0
2013-04-30,24.0
2013-05-01,44.0
2013-05-02,22.0
2013-05-03,32.0
2013-05-04,45.0
2013-05-05,0.0
2013-05-06,8.0
2013-05-07,17.0
2013-05-08,16.0
2013-05-09,28.0
2013-05-10,52.0
2013-05-11,70.0
2013-05-12,0.0
2013-05-13,13.0
2013-05-14,13.0
2013-05-15,24.0
2013-05-16,50.0
2013-05-17,32.0
2013-05-18,42.0
2013-05-19,0.0
2013-05-20,12.0
2013-05-21,16.0
2013-05-22,12.0
2013-05-23,32.0
2013-05-24,49.0
2013-05-25,57.0
2013-05-26,0.0
2013-05-27,10.0
2013-05-28,12.0
2013-05-29,14.0
2013-05-30,13.0
2013-05-31,33.0
2013-06-01,63.0
2013-06-02,0.0
2013-06-03,16.0
2013-06-04,13.0
2013-06-05,26.0
2013-06-06,23.0
2013-06-07,90.0
2013-06-08,61.0
2013-06-09,0.0
2013-06-10,15.0
2013-06-11,42.0
2013-06-12,19.0
2013-06-13,19.0
2013-06-14,27.0
2013-06-15,76.0
2013-06-16,0.0
2013-06-17,14.0
2013-06-18,14.0
2013-06-19,12.0
2013-06-20,37.0
2013-06-21,45.0
2013-06-22,55.0
2013-06-23,0.0
2013-06-24,11.0
2013-06-25,7.0
2013-06-26,10.0
2013-06-27,18.0
2013-06-28,37.0
2013-06-29,77.0
2013-06-30,0.0
2013-07-01,18.0
2013-07-02,12.0
2013-07-03,14.0
2013-07-04,15.0
2013-07-05,33.0
2013-07-06,69.0
2013-07-07,0.0
2013-07-08,9.0
2013-07-09,14.0
2013-07-10,8.0
2013-07-11,24.0
2013-07-12,21.0
2013-07-13,61.0
2013-07-14,0.0
2013-07-15,10.0
2013-07-16,8.0
2013-07-17,21.0
2013-07-18,23.0
2013-07-19,29.0
2013-07-20,42.0
2013-07-21,0.0
2013-07-22,8.0
2013-07-23,22.0
2013-07-24,20.0
2013-07-25,25.0
2013-07-26,29.0
2013-07-27,56.0
2013-07-28,0.0
2013-07-29,7.0
2013-07-30,21.0
2013-07-31,20.0
2013-08-01,20.0
2013-08-02,35.0
2013-08-03,71.0
2013-08-04,0.0
2013-08-05,11.0
2013-08-06,17.0
2013-08-07,21.0
2013-08-08,13.0
2013-08-09,40.0
2013-08-10,61.0
2013-08-11,0.0
2013-08-12,23.0
2013-08-13,21.0
2013-08-14,18.0
2013-08-15,26.0
2013-08-16,30.0
2013-08-17,57.0
2013-08-18,0.0
2013-08-19,13.0
2013-08-20,19.0
2013-08-21,17.0
2013-08-22,28.0
2013-08-23,45.0
2013-08-24,49.0
2013-08-25,0.0
2013-08-26,12.0
2013-08-27,14.0
2013-08-28,16.0
2013-08-29,26.0
2013-08-30,48.0
2013-08-31,47.0
2013-09-01,0.0
2013-09-02,12.0
2013-09-03,9.0
2013-09-04,18.0
2013-09-05,14.0
2013-09-06,94.0
2013-09-07,45.0
2013-09-08,0.0
2013-09-09,10.0
2013-09-10,16.0
2013-09-11,11.0
2013-09-12,16.0
2013-09-13,38.0
2013-09-14,64.0
2013-09-15,0.0
2013-09-16,17.0
2013-09-17,9.0
2013-09-18,10.0
2013-09-19,21.0
2013-09-20,61.0
2013-09-21,72.0
2013-09-22,0.0
2013-09-23,10.0
2013-09-24,9.0
2013-09-25,16.0
2013-09-26,27.0
2013-09-27,43.0
2013-09-28,83.0
2013-09-29,0.0
2013-09-30,3.0
2013-10-01,6.0
2013-10-02,16.0
2013-10-03,31.0
2013-10-04,61.0
2013-10-05,65.0
2013-10-06,0.0
2013-10-07,14.0
2013-10-08,17.0
2013-10-09,27.0
2013-10-10,30.0
2013-10-11,120.0
2013-10-12,47.0
2013-10-13,0.0
2013-10-14,9.0
2013-10-15,53.0
2013-10-16,21.0
2013-10-17,28.0
2013-10-18,49.0
2013-10-19,61.0
2013-10-20,0.0
2013-10-21,10.0
2013-10-22,12.0
2013-10-23,17.0
2013-10-24,14.0
2013-10-25,34.0
2013-10-26,44.0
2013-10-27,0.0
2013-10-28,11.0
2013-10-29,4.0
2013-10-30,12.0
2013-10-31,14.0
2013-11-01,39.0
2013-11-02,49.0
2013-11-03,0.0
2013-11-04,4.0
2013-11-05,14.0
2013-11-06,11.0
2013-11-07,26.0
2013-11-08,45.0
2013-11-09,61.0
2013-11-10,0.0
2013-11-11,8.0
2013-11-12,13.0
2013-11-13,15.0
2013-11-14,25.0
2013-11-15,23.0
2013-11-16,51.0
2013-11-17,0.0
2013-11-18,10.0
2013-11-19,10.0
2013-11-20,18.0
2013-11-21,14.0
2013-11-22,41.0
2013-11-23,49.0
2013-11-24,0.0
2013-11-25,7.0
2013-11-26,6.0
2013-11-27,10.0
2013-11-28,20.0
2013-11-29,40.0
2013-11-30,53.0
2013-12-01,0.0
2013-12-02,6.0
2013-12-03,15.0
2013-12-04,26.0
2013-12-05,71.0
2013-12-06,40.0
2013-12-07,44.0
2013-12-08,0.0
2013-12-09,14.0
2013-12-10,15.0
2013-12-11,16.0
2013-12-12,18.0
2013-12-13,38.0
2013-12-14,46.0
2013-12-15,0.0
2013-12-16,11.0
