,unit_sales
2013-01-01,0.0
2013-01-02,135.0
2013-01-03,75.0
2013-01-04,76.0
2013-01-05,109.0
2013-01-06,182.0
2013-01-07,96.0
2013-01-08,36.0
2013-01-09,45.0
2013-01-10,24.0
2013-01-11,61.0
2013-01-12,73.0
2013-01-13,123.0
2013-01-14,27.0
2013-01-15,2.0
2013-01-16,0.0
2013-01-17,0.0
2013-01-18,0.0
2013-01-19,76.0
2013-01-20,117.0
2013-01-21,83.0
2013-01-22,26.0
2013-01-23,14.0
2013-01-24,0.0
2013-01-25,4.0
2013-01-26,0.0
2013-01-27,6.0
2013-01-28,0.0
2013-01-29,0.0
2013-01-30,0.0
2013-01-31,0.0
2013-02-01,0.0
2013-02-02,1.0
2013-02-03,110.0
2013-02-04,67.0
2013-02-05,35.0
2013-02-06,29.0
2013-02-07,37.0
2013-02-08,31.0
2013-02-09,54.0
2013-02-10,58.0
2013-02-11,111.0
2013-02-12,57.0
2013-02-13,36.0
2013-02-14,28.0
2013-02-15,60.0
2013-02-16,146.0
2013-02-17,222.0
2013-02-18,83.0
2013-02-19,58.0
2013-02-20,42.0
2013-02-21,17.0
2013-02-22,26.0
2013-02-23,149.0
2013-02-24,182.0
2013-02-25,53.0
2013-02-26,50.0
2013-02-27,37.0
2013-02-28,33.0
2013-03-01,35.0
2013-03-02,150.0
2013-03-03,190.0
2013-03-04,80.0
2013-03-05,51.0
2013-03-06,58.0
2013-03-07,51.0
2013-03-08,44.0
2013-03-09,87.0
2013-03-10,71.0
2013-03-11,0.0
2013-03-12,0.0
2013-03-13,0.0
2013-03-14,0.0
2013-03-15,0.0
2013-03-16,0.0
2013-03-17,6.0
2013-03-18,0.0
2013-03-19,0.0
2013-03-20,20.0
2013-03-21,49.0
2013-03-22,12.0
2013-03-23,108.0
2013-03-24,180.0
2013-03-25,30.0
2013-03-26,38.0
2013-03-27,23.0
2013-03-28,27.0
2013-03-29,45.0
2013-03-30,176.0
2013-03-31,211.0
2013-04-01,95.0
2013-04-02,54.0
2013-04-03,97.0
2013-04-04,46.0
2013-04-05,36.0
2013-04-06,133.0
2013-04-07,231.0
2013-04-08,80.0
2013-04-09,31.0
2013-04-10,43.0
2013-04-11,35.0
2013-04-12,50.0
2013-04-13,87.0
2013-04-14,206.0
2013-04-15,93.0
2013-04-16,41.0
2013-04-17,86.0
2013-04-18,46.0
2013-04-19,36.0
2013-04-20,115.0
2013-04-21,194.0
2013-04-22,65.0
2013-04-23,74.0
2013-04-24,29.0
2013-04-25,77.0
2013-04-26,35.0
2013-04-27,94.0
2013-04-28,205.0
2013-04-29,36.0
2013-04-30,35.0
2013-05-01,114.0
2013-05-02,57.0
2013-05-03,53.0
2013-05-04,142.0
2013-05-05,197.0
2013-05-06,86.0
2013-05-07,50.0
2013-05-08,100.0
2013-05-09,48.0
2013-05-10,51.0
2013-05-11,80.0
2013-05-12,139.0
2013-05-13,70.0
2013-05-14,55.0
2013-05-15,47.0
2013-05-16,34.0
2013-05-17,48.0
2013-05-18,133.0
2013-05-19,161.0
2013-05-20,83.0
2013-05-21,48.0
2013-05-22,54.0
2013-05-23,34.0
2013-05-24,63.0
2013-05-25,85.0
2013-05-26,235.0
2013-05-27,112.0
2013-05-28,52.0
2013-05-29,30.0
2013-05-30,34.0
2013-05-31,30.0
2013-06-01,130.0
2013-06-02,207.0
2013-06-03,132.0
2013-06-04,100.0
2013-06-05,52.0
2013-06-06,29.0
2013-06-07,35.0
2013-06-08,128.0
2013-06-09,180.0
2013-06-10,30.0
2013-06-11,40.0
2013-06-12,49.0
2013-06-13,29.0
2013-06-14,30.0
2013-06-15,95.0
2013-06-16,164.0
2013-06-17,69.0
2013-06-18,61.0
2013-06-19,47.0
2013-06-20,21.0
2013-06-21,21.0
2013-06-22,136.0
2013-06-23,133.0
2013-06-24,64.0
2013-06-25,30.0
2013-06-26,46.0
2013-06-27,21.0
2013-06-28,14.0
2013-06-29,90.0
2013-06-30,134.0
2013-07-01,57.0
2013-07-02,53.0
2013-07-03,18.0
2013-07-04,25.0
2013-07-05,27.0
2013-07-06,52.0
2013-07-07,118.0
2013-07-08,47.0
2013-07-09,45.0
2013-07-10,38.0
2013-07-11,33.0
2013-07-12,18.0
2013-07-13,74.0
2013-07-14,60.0
2013-07-15,57.0
2013-07-16,30.0
2013-07-17,15.0
2013-07-18,23.0
2013-07-19,27.0
2013-07-20,72.0
2013-07-21,63.0
2013-07-22,41.0
2013-07-23,13.0
2013-07-24,31.0
2013-07-25,29.0
2013-07-26,36.0
2013-07-27,39.0
2013-07-28,52.0
2013-07-29,27.0
2013-07-30,55.0
2013-07-31,34.0
2013-08-01,44.0
2013-08-02,34.0
2013-08-03,55.0
2013-08-04,93.0
2013-08-05,18.0
2013-08-06,11.0
2013-08-07,23.0
2013-08-08,17.0
2013-08-09,25.0
2013-08-10,63.0
2013-08-11,71.0
2013-08-12,32.0
2013-08-13,22.0
2013-08-14,30.0
2013-08-15,40.0
2013-08-16,26.0
2013-08-17,65.0
2013-08-18,61.0
2013-08-19,37.0
2013-08-20,39.0
2013-08-21,33.0
2013-08-22,19.0
2013-08-23,13.0
2013-08-24,41.0
2013-08-25,63.0
2013-08-26,53.0
2013-08-27,51.0
2013-08-28,44.0
