,unit_sales
2013-01-01,0.0
2013-01-02,19.465
2013-01-03,76.201
2013-01-04,17.876
2013-01-05,29.816
2013-01-06,42.291
2013-01-07,25.936
2013-01-08,29.592
2013-01-09,19.472
2013-01-10,63.468
2013-01-11,66.438
2013-01-12,31.438
2013-01-13,33.043
2013-01-14,63.11
2013-01-15,51.789
2013-01-16,37.826
2013-01-17,73.221
2013-01-18,18.712
2013-01-19,34.08
2013-01-20,45.883
2013-01-21,23.355
2013-01-22,41.074
2013-01-23,19.709
2013-01-24,106.05
2013-01-25,21.967
2013-01-26,14.087
2013-01-27,37.368
2013-01-28,32.435
2013-01-29,49.047
2013-01-30,34.963
2013-01-31,73.328
2013-02-01,32.632
2013-02-02,29.826
2013-02-03,40.515
2013-02-04,48.14
2013-02-05,38.04
2013-02-06,39.368
2013-02-07,85.264
2013-02-08,34.97
2013-02-09,31.669
2013-02-10,49.833
2013-02-11,27.492
2013-02-12,66.906
2013-02-13,46.033
2013-02-14,112.251
2013-02-15,19.007
2013-02-16,30.388
2013-02-17,29.94
2013-02-18,18.756
2013-02-19,29.886
2013-02-20,41.415
2013-02-21,0.0
2013-02-22,24.023
2013-02-23,40.602
2013-02-24,51.706
2013-02-25,54.739
2013-02-26,41.14
2013-02-27,18.388
2013-02-28,93.331
2013-03-01,21.204
2013-03-02,57.652
2013-03-03,24.662
2013-03-04,26.431
2013-03-05,29.512
2013-03-06,29.03
2013-03-07,61.077
2013-03-08,27.475
2013-03-09,39.893
2013-03-10,37.241
2013-03-11,65.699
2013-03-12,44.92
2013-03-13,22.488
2013-03-14,98.763
2013-03-15,20.92
2013-03-16,44.923
2013-03-17,16.368
2013-03-18,43.983
2013-03-19,54.007
2013-03-20,33.398
2013-03-21,117.987
2013-03-22,37.579
2013-03-23,22.746
2013-03-24,23.973
2013-03-25,22.833
2013-03-26,29.538
2013-03-27,46.502
2013-03-28,98.448
2013-03-29,12.375
2013-03-30,17.351
2013-03-31,24.013
