,unit_sales
2013-01-01,0.0
2013-01-02,10.0
2013-01-03,9.0
2013-01-04,18.0
2013-01-05,21.0
2013-01-06,0.0
2013-01-07,3.0
2013-01-08,8.0
2013-01-09,15.0
2013-01-10,19.0
2013-01-11,10.0
2013-01-12,12.0
2013-01-13,0.0
2013-01-14,12.0
2013-01-15,7.0
2013-01-16,13.0
2013-01-17,21.0
2013-01-18,14.0
2013-01-19,17.0
2013-01-20,0.0
2013-01-21,24.0
2013-01-22,7.0
2013-01-23,3.0
2013-01-24,10.0
2013-01-25,18.0
2013-01-26,14.0
2013-01-27,0.0
2013-01-28,5.0
2013-01-29,13.0
2013-01-30,16.0
2013-01-31,14.0
2013-02-01,18.0
2013-02-02,27.0
2013-02-03,0.0
2013-02-04,17.0
2013-02-05,16.0
2013-02-06,16.0
2013-02-07,23.0
2013-02-08,14.0
2013-02-09,25.0
2013-02-10,5.0
2013-02-11,14.0
2013-02-12,8.0
2013-02-13,17.0
2013-02-14,30.0
2013-02-15,10.0
2013-02-16,0.0
2013-02-17,0.0
2013-02-18,7.0
2013-02-19,8.0
2013-02-20,7.0
2013-02-21,10.0
2013-02-22,1.0
2013-02-23,0.0
2013-02-24,0.0
2013-02-25,0.0
2013-02-26,0.0
2013-02-27,0.0
2013-02-28,0.0
2013-03-01,14.0
2013-03-02,26.0
2013-03-03,0.0
2013-03-04,13.0
2013-03-05,13.0
2013-03-06,11.0
2013-03-07,11.0
2013-03-08,16.0
2013-03-09,9.0
2013-03-10,0.0
2013-03-11,7.0
2013-03-12,13.0
2013-03-13,6.0
2013-03-14,18.0
2013-03-15,18.0
2013-03-16,13.0
2013-03-17,0.0
2013-03-18,11.0
2013-03-19,6.0
2013-03-20,10.0
2013-03-21,18.0
2013-03-22,19.0
2013-03-23,15.0
2013-03-24,0.0
2013-03-25,20.0
2013-03-26,8.0
2013-03-27,10.0
2013-03-28,26.0
2013-03-29,10.0
2013-03-30,26.0
2013-03-31,0.0
2013-04-01,8.0
2013-04-02,8.0
2013-04-03,16.0
2013-04-04,19.0
2013-04-05,27.0
2013-04-06,29.0
2013-04-07,0.0
2013-04-08,19.0
2013-04-09,6.0
2013-04-10,11.0
2013-04-11,10.0
2013-04-12,17.0
2013-04-13,16.0
2013-04-14,0.0
2013-04-15,12.0
2013-04-16,7.0
2013-04-17,2.0
2013-04-18,13.0
2013-04-19,14.0
2013-04-20,22.0
2013-04-21,0.0
2013-04-22,10.0
2013-04-23,6.0
2013-04-24,6.0
2013-04-25,10.0
2013-04-26,11.0
2013-04-27,13.0
2013-04-28,0.0
2013-04-29,4.0
2013-04-30,13.0
2013-05-01,10.0
2013-05-02,15.0
2013-05-03,7.0
2013-05-04,13.0
2013-05-05,0.0
2013-05-06,13.0
2013-05-07,17.0
2013-05-08,9.0
2013-05-09,19.0
