,unit_sales
2013-01-01,0.0
2013-01-02,66.0
2013-01-03,32.0
2013-01-04,32.0
2013-01-05,59.0
2013-01-06,55.0
2013-01-07,26.0
2013-01-08,19.0
2013-01-09,26.0
2013-01-10,13.0
2013-01-11,31.0
2013-01-12,34.0
2013-01-13,46.0
2013-01-14,18.0
2013-01-15,32.0
2013-01-16,32.0
2013-01-17,24.0
2013-01-18,18.0
2013-01-19,47.0
2013-01-20,49.0
2013-01-21,17.0
2013-01-22,23.0
2013-01-23,18.0
2013-01-24,18.0
2013-01-25,27.0
2013-01-26,34.0
2013-01-27,57.0
2013-01-28,21.0
2013-01-29,27.0
2013-01-30,19.0
2013-01-31,27.0
2013-02-01,32.0
2013-02-02,62.0
2013-02-03,57.0
2013-02-04,44.0
2013-02-05,39.0
2013-02-06,27.0
2013-02-07,16.0
2013-02-08,23.0
2013-02-09,36.0
2013-02-10,33.0
2013-02-11,21.0
2013-02-12,40.0
2013-02-13,28.0
2013-02-14,30.0
2013-02-15,28.0
2013-02-16,43.0
2013-02-17,46.0
2013-02-18,41.0
2013-02-19,37.0
2013-02-20,21.0
2013-02-21,15.0
2013-02-22,18.0
2013-02-23,1.0
2013-02-24,34.0
2013-02-25,30.0
2013-02-26,23.0
2013-02-27,23.0
2013-02-28,28.0
2013-03-01,53.0
2013-03-02,60.0
2013-03-03,82.0
2013-03-04,37.0
2013-03-05,38.0
2013-03-06,42.0
2013-03-07,32.0
2013-03-08,16.0
2013-03-09,52.0
2013-03-10,47.0
2013-03-11,23.0
2013-03-12,28.0
2013-03-13,22.0
2013-03-14,18.0
2013-03-15,24.0
2013-03-16,47.0
2013-03-17,69.0
2013-03-18,27.0
2013-03-19,35.0
2013-03-20,12.0
2013-03-21,24.0
2013-03-22,13.0
2013-03-23,55.0
2013-03-24,50.0
2013-03-25,29.0
2013-03-26,22.0
2013-03-27,19.0
2013-03-28,24.0
2013-03-29,36.0
2013-03-30,50.0
2013-03-31,33.0
2013-04-01,30.0
2013-04-02,33.0
2013-04-03,39.0
2013-04-04,17.0
2013-04-05,20.0
2013-04-06,58.0
2013-04-07,55.0
2013-04-08,32.0
2013-04-09,21.0
2013-04-10,19.0
2013-04-11,22.0
2013-04-12,20.0
2013-04-13,51.0
2013-04-14,40.0
2013-04-15,24.0
2013-04-16,17.0
2013-04-17,21.0
2013-04-18,24.0
2013-04-19,26.0
2013-04-20,51.0
2013-04-21,46.0
2013-04-22,35.0
2013-04-23,24.0
2013-04-24,28.0
2013-04-25,46.0
2013-04-26,18.0
2013-04-27,27.0
2013-04-28,50.0
2013-04-29,20.0
2013-04-30,33.0
2013-05-01,56.0
2013-05-02,15.0
2013-05-03,36.0
2013-05-04,57.0
2013-05-05,45.0
2013-05-06,42.0
2013-05-07,25.0
2013-05-08,29.0
2013-05-09,24.0
2013-05-10,22.0
2013-05-11,58.0
2013-05-12,32.0
2013-05-13,29.0
2013-05-14,18.0
2013-05-15,33.0
2013-05-16,27.0
2013-05-17,19.0
2013-05-18,64.0
2013-05-19,72.0
2013-05-20,31.0
2013-05-21,39.0
2013-05-22,39.0
2013-05-23,33.0
2013-05-24,39.0
2013-05-25,51.0
2013-05-26,46.0
2013-05-27,26.0
2013-05-28,35.0
2013-05-29,24.0
2013-05-30,34.0
2013-05-31,33.0
2013-06-01,58.0
2013-06-02,65.0
2013-06-03,37.0
2013-06-04,33.0
2013-06-05,39.0
2013-06-06,20.0
2013-06-07,20.0
2013-06-08,39.0
2013-06-09,57.0
2013-06-10,26.0
2013-06-11,27.0
2013-06-12,24.0
2013-06-13,22.0
2013-06-14,18.0
2013-06-15,61.0
2013-06-16,42.0
2013-06-17,17.0
2013-06-18,19.0
2013-06-19,18.0
2013-06-20,21.0
2013-06-21,24.0
2013-06-22,20.0
2013-06-23,36.0
2013-06-24,29.0
2013-06-25,28.0
2013-06-26,8.0
2013-06-27,15.0
2013-06-28,21.0
2013-06-29,39.0
2013-06-30,73.0
2013-07-01,40.0
2013-07-02,48.0
2013-07-03,49.0
2013-07-04,31.0
2013-07-05,43.0
2013-07-06,72.0
2013-07-07,79.0
2013-07-08,32.0
2013-07-09,17.0
2013-07-10,1.0
2013-07-11,0.0
2013-07-12,0.0
2013-07-13,0.0
2013-07-14,0.0
2013-07-15,0.0
2013-07-16,0.0
2013-07-17,0.0
2013-07-18,0.0
2013-07-19,0.0
2013-07-20,0.0
2013-07-21,0.0
2013-07-22,0.0
2013-07-23,0.0
2013-07-24,0.0
2013-07-25,0.0
2013-07-26,0.0
2013-07-27,0.0
2013-07-28,0.0
2013-07-29,0.0
2013-07-30,0.0
2013-07-31,0.0
2013-08-01,0.0
2013-08-02,0.0
2013-08-03,0.0
2013-08-04,0.0
2013-08-05,0.0
2013-08-06,0.0
2013-08-07,0.0
2013-08-08,0.0
2013-08-09,0.0
2013-08-10,0.0
2013-08-11,0.0
2013-08-12,0.0
2013-08-13,0.0
2013-08-14,0.0
2013-08-15,0.0
2013-08-16,0.0
2013-08-17,0.0
2013-08-18,0.0
2013-08-19,0.0
2013-08-20,0.0
2013-08-21,0.0
2013-08-22,0.0
2013-08-23,0.0
2013-08-24,0.0
2013-08-25,0.0
2013-08-26,0.0
2013-08-27,0.0
2013-08-28,0.0
2013-08-29,0.0
2013-08-30,0.0
2013-08-31,0.0
2013-09-01,0.0
2013-09-02,0.0
2013-09-03,0.0
2013-09-04,0.0
2013-09-05,0.0
2013-09-06,0.0
2013-09-07,0.0
2013-09-08,0.0
2013-09-09,0.0
2013-09-10,0.0
2013-09-11,0.0
2013-09-12,0.0
2013-09-13,3.0
