,unit_sales
2013-01-01,0.0
2013-01-02,28.0
2013-01-03,23.0
2013-01-04,12.0
2013-01-05,26.0
2013-01-06,20.0
2013-01-07,17.0
2013-01-08,13.0
2013-01-09,16.0
2013-01-10,10.0
2013-01-11,10.0
2013-01-12,20.0
2013-01-13,25.0
2013-01-14,15.0
2013-01-15,17.0
2013-01-16,14.0
2013-01-17,11.0
2013-01-18,21.0
2013-01-19,22.0
2013-01-20,21.0
2013-01-21,18.0
2013-01-22,14.0
2013-01-23,20.0
2013-01-24,15.0
2013-01-25,9.0
2013-01-26,14.0
2013-01-27,23.0
2013-01-28,21.0
2013-01-29,4.0
2013-01-30,14.0
2013-01-31,6.0
2013-02-01,19.0
2013-02-02,24.0
2013-02-03,24.0
2013-02-04,23.0
2013-02-05,16.0
2013-02-06,17.0
2013-02-07,20.0
2013-02-08,15.0
2013-02-09,23.0
2013-02-10,12.0
2013-02-11,18.0
2013-02-12,12.0
2013-02-13,14.0
2013-02-14,17.0
2013-02-15,14.0
2013-02-16,26.0
2013-02-17,27.0
2013-02-18,15.0
2013-02-19,10.0
2013-02-20,17.0
2013-02-21,10.0
2013-02-22,13.0
2013-02-23,19.0
2013-02-24,27.0
2013-02-25,14.0
2013-02-26,15.0
2013-02-27,15.0
2013-02-28,14.0
2013-03-01,15.0
2013-03-02,37.0
2013-03-03,30.0
2013-03-04,24.0
2013-03-05,17.0
2013-03-06,18.0
2013-03-07,13.0
2013-03-08,10.0
2013-03-09,9.0
2013-03-10,24.0
2013-03-11,16.0
2013-03-12,10.0
2013-03-13,18.0
2013-03-14,17.0
2013-03-15,13.0
2013-03-16,23.0
2013-03-17,29.0
2013-03-18,15.0
2013-03-19,17.0
2013-03-20,16.0
2013-03-21,7.0
2013-03-22,20.0
2013-03-23,27.0
2013-03-24,21.0
2013-03-25,15.0
2013-03-26,15.0
2013-03-27,20.0
2013-03-28,26.0
2013-03-29,19.0
2013-03-30,19.0
2013-03-31,25.0
2013-04-01,26.0
2013-04-02,25.0
2013-04-03,28.0
2013-04-04,17.0
2013-04-05,17.0
2013-04-06,32.0
2013-04-07,27.0
2013-04-08,14.0
2013-04-09,5.0
2013-04-10,22.0
2013-04-11,6.0
2013-04-12,22.0
2013-04-13,29.0
2013-04-14,28.0
2013-04-15,18.0
2013-04-16,15.0
2013-04-17,21.0
2013-04-18,15.0
2013-04-19,13.0
2013-04-20,19.0
2013-04-21,33.0
2013-04-22,16.0
2013-04-23,22.0
2013-04-24,22.0
