,unit_sales
2013-01-01,0.0
2013-01-02,13.0
2013-01-03,17.0
2013-01-04,21.0
2013-01-05,39.0
2013-01-06,0.0
2013-01-07,17.0
2013-01-08,10.0
2013-01-09,15.0
2013-01-10,15.0
2013-01-11,26.0
2013-01-12,44.0
2013-01-13,0.0
2013-01-14,11.0
2013-01-15,11.0
2013-01-16,7.0
2013-01-17,15.0
2013-01-18,26.0
2013-01-19,47.0
2013-01-20,0.0
2013-01-21,10.0
2013-01-22,11.0
2013-01-23,7.0
2013-01-24,11.0
2013-01-25,20.0
2013-01-26,41.0
2013-01-27,0.0
2013-01-28,13.0
2013-01-29,12.0
2013-01-30,6.0
2013-01-31,12.0
2013-02-01,28.0
2013-02-02,65.0
2013-02-03,0.0
2013-02-04,4.0
2013-02-05,11.0
2013-02-06,23.0
2013-02-07,14.0
2013-02-08,20.0
2013-02-09,36.0
2013-02-10,12.0
2013-02-11,30.0
2013-02-12,11.0
2013-02-13,8.0
2013-02-14,11.0
2013-02-15,4.0
2013-02-16,0.0
2013-02-17,0.0
2013-02-18,4.0
2013-02-19,13.0
2013-02-20,9.0
2013-02-21,9.0
2013-02-22,19.0
2013-02-23,33.0
2013-02-24,0.0
2013-02-25,5.0
2013-02-26,16.0
2013-02-27,15.0
2013-02-28,7.0
2013-03-01,22.0
2013-03-02,49.0
2013-03-03,0.0
2013-03-04,8.0
2013-03-05,8.0
2013-03-06,8.0
2013-03-07,9.0
2013-03-08,20.0
2013-03-09,51.0
2013-03-10,0.0
2013-03-11,5.0
2013-03-12,4.0
2013-03-13,13.0
2013-03-14,7.0
2013-03-15,25.0
2013-03-16,31.0
2013-03-17,0.0
2013-03-18,6.0
2013-03-19,6.0
2013-03-20,11.0
2013-03-21,14.0
2013-03-22,16.0
2013-03-23,44.0
2013-03-24,0.0
2013-03-25,8.0
2013-03-26,18.0
2013-03-27,13.0
2013-03-28,12.0
2013-03-29,0.0
2013-03-30,0.0
2013-03-31,0.0
2013-04-01,0.0
2013-04-02,0.0
2013-04-03,0.0
2013-04-04,0.0
2013-04-05,0.0
2013-04-06,0.0
2013-04-07,0.0
2013-04-08,0.0
2013-04-09,0.0
2013-04-10,0.0
2013-04-11,0.0
2013-04-12,0.0
2013-04-13,0.0
2013-04-14,0.0
2013-04-15,0.0
2013-04-16,0.0
2013-04-17,0.0
2013-04-18,0.0
2013-04-19,0.0
2013-04-20,0.0
2013-04-21,0.0
2013-04-22,0.0
2013-04-23,0.0
2013-04-24,0.0
2013-04-25,0.0
2013-04-26,0.0
2013-04-27,0.0
2013-04-28,0.0
2013-04-29,0.0
2013-04-30,0.0
2013-05-01,0.0
2013-05-02,0.0
2013-05-03,0.0
2013-05-04,0.0
2013-05-05,0.0
2013-05-06,0.0
2013-05-07,12.0
2013-05-08,5.0
2013-05-09,11.0
2013-05-10,35.0
2013-05-11,78.0
2013-05-12,0.0
2013-05-13,3.0
2013-05-14,12.0
2013-05-15,8.0
2013-05-16,12.0
2013-05-17,26.0
2013-05-18,31.0
2013-05-19,0.0
